"quest","quest_label","domain","item_no","item_code","item_id","item_text_ar","item_text_en","relevance_score","clarity_score","cultural_fit_score","reviewer_id","comments"
18,"18-month","Gross motor",2,"gm2","q18_gm2","١. هل يميل طفلك بنفسه إلى الأسفل ليلتقط شيئًا من الأرض، ثم يقف مرة ثانية على قدميه دون الحاجة إلى المساعدة؟","1. Does your child bend down by himself to pick something up from the floor, then get back up on his feet without needing help?",NA,NA,NA,NA,NA
18,"18-month","Gross motor",3,"gm3","q18_gm3","٢. هل يتنقل طفلك ماشيًا بدلً من أن يحبو على يديه وركبتيه؟","2. Does your baby walk instead of crawling on his hands and knees?",NA,NA,NA,NA,NA
18,"18-month","Gross motor",4,"gm4","q18_gm4","٣. هل يمشي طفلك جيدًا ونادرًا ما يقع على الأرض؟","3. Does your child walk well and rarely fall over?",NA,NA,NA,NA,NA
18,"18-month","Gross motor",5,"gm5","q18_gm5","٤. هل يصعد طفلك فوق كرسي أو غيره للوصول إلى ما يريد؟","4. Does your child climb on a chair or other object to reach what he wants?",NA,NA,NA,NA,NA
18,"18-month","Gross motor",6,"gm6","q18_gm6","٥. هل ينزل طفلك درجات السلم ممسكًا بإحدى يديك؟","5. Does your child walk down the stairs holding one hand?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",1,"fm1","q18_fm1","٦. عندما تُري طفلك كيفية ركل الكرة، هل يحاول ركلها بتحريك ساقه إلى الأمام أو بالمشي تجاه الكرة؟","6. When you show your child how to kick a ball, does he try to kick it by moving his leg forward or by walking toward the ball?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",2,"fm2","q18_fm2","١. هل يرمي طفلك كرة صغيرة بتحريك ذراعه إلى الأمام؟","1. Does your child throw a small ball by moving his arm forward?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",3,"fm3","q18_fm3","٢. هل يضع طفلك لعبة صغيرة فوق الأخرى أو مكعبًا فوق الآخر؟","2. Does your child place one small toy on top of another or a cube on top of another?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",4,"fm4","q18_fm4","٣ هل يضع طفلك علامة على الورقة باستخدام رأس قلم تلوين أو قلم رصاص أو حبر؟","3 Does your child mark the paper with the tip of a crayon, pencil, or ink?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",5,"fm5","q18_fm5","٤. هل يضع طفلك ثلاث ألعاب أو مكعبات صغيرة فوق بعضها؟","4. Does your child place three toys or small cubes on top of each other?",NA,NA,NA,NA,NA
18,"18-month","Fine motor",6,"fm6","q18_fm6","٥. هل يقلب طفلك صفحات كتاب بمفرده؟","5. Does your child turn the pages of a book on his own?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",1,"cg1","q18_cg1","٦. هل يضع طفلك ملعقة الطعام في فمه بطريقة صحيحة بحيث لا يسقط منها الطعام؟","6. Does your child put the food spoon in his mouth correctly so that the food does not fall out?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",2,"cg2","q18_cg2","١. هل يُسقط طفلك مجموعة ألعاب صغيرة الواحدة تلو الأخرى في وعاء أو صندوق؟","1. Does your child drop small toys one by one into a bowl or box?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",3,"cg3","q18_cg3","٢. هل يحاول طفلك الوصول إلى لعبة صغيرة بعيدة عن متناول يديه مستخدمًا ملعقة أوعصا أو أي أداة أخرى، بعد أن تريه كيف يفعل ذلك؟","2. Does your child try to reach a small toy out of reach using a spoon, stick, or other tool after you show him how to do it?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",4,"cg4","q18_cg4","٣. هل يقلب طفلك قارورة شفافة ليستخرج منها كسرة خبز وقعت فيها - بحجم حبة الفول تقريبًا؟","3. Does your child turn over a clear bottle to extract a piece of bread that has fallen into it - about the size of a bean?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",5,"cg5","q18_cg5","٤. هل يخربش طفلك على الورقة ذهابًا وإيابًا عندما تقوم بإعطائه قلم تلوين أو قلم رصاص أو حبر، من دون أن تريه كيف يفعل ذلك؟","4. Does your child scribble back and forth on the paper when you give him a crayon, pencil or ink, without you showing him how to do it?",NA,NA,NA,NA,NA
18,"18-month","Problem-solving",6,"cg6","q18_cg6","٥. بعد أن يشاهدك طفلك ترسم خطًا من أعلى الصحفة إلى أسفلها، هل يقلدك برسم خط على الصفحة بأي اتجاه كان مستخدمًا قلم تلوين أو قلم رصاص أو حبر؟","5. After your child watches you draw a line from the top of the page to the bottom, does he or she imitate you by drawing a line on the page in any direction with a crayon, pencil, or ink?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",1,"ps1","q18_ps1","٦. هل يقلب طفلك قارورة شفافة ليستخرج منها كسرة خبز وقعت فيها - بحجم حبة الفول تقريبًا-؟","6. Does your child turn over a clear bottle to extract a piece of bread - about the size of a bean - that has fallen into it?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",2,"ps2","q18_ps2","١. بينما ينظر طفلك إلى المرآة، هل يحاول أن يناول اللعبة التي بين يديه لانعكاس صورته في المرآة؟","1. While your child looks in the mirror, does he try to pass the toy in his hands to his reflection in the mirror?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",3,"ps3","q18_ps3","٢. هل يحضن طفلك دميته أو لعبته أثناء اللعب؟","2. Does your child hug his doll or toy while playing?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",4,"ps4","q18_ps4","٣. هل يحاول طفلك جذب انتباهك أو لفت نظرك إلى شيء ما بسحب يدك أو ملابسك؟","3. Is your child trying to get your attention or draw your attention to something by pulling your hand or clothing?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",5,"ps5","q18_ps5","٤. هل يأتي طفلك إليك عندما يحتاج مساعدتك في فتح غطاء علبة مثلً أو تشغيل لعبة؟","4. Does your child come to you when he needs your help opening the lid of a can or playing a game?",NA,NA,NA,NA,NA
18,"18-month","Personal-social",6,"ps6","q18_ps6","٥. هل يشرب طفلك من كوب ثم يعيده إلى مكانه؟ حتى وإن انسكب القليل من السائل؟","5. Does your child drink from a cup and then put it back in its place? Even if a little liquid is spilled?",NA,NA,NA,NA,NA
20,"20-month","Communication",1,"c1","q20_c1","١. هل يردد طفلك جملة مكونة من كلمتين بعد أن تقال له؟ كأن تقول له:“ ماما تأكل”، أو “بابا يلعب”، أو “اذهب إلى البيت”؟","1. Does your child repeat a two-word sentence after it is said to him? Like saying to him: “Mommy is eating,” or “Daddy is playing,” or “Go home”?",NA,NA,NA,NA,NA
20,"20-month","Communication",2,"c2","q20_c2","٢. هل يقول طفلك ثمان كلمات أو أكثر بالإضافة إلى كلمتي “ماما” و”بابا”؟","2. Does your child say eight or more words in addition to “mama” and “dada”?",NA,NA,NA,NA,NA
20,"20-month","Communication",3,"c3","q20_c3","٣. هل يشير طفلك إلى الصورة الصحيحة عندما تقول له مثلً:“ أرني القطة”، أوتسأله: “أين الكلب؟” دون أن تساعده؟","3. Does your child point to the correct picture when you say, for example, “Show me the cat,” or ask, “Where is the dog?” Without helping him?",NA,NA,NA,NA,NA
20,"20-month","Communication",4,"c4","q20_c4","٤. إذا أشرت إلى صورة كرة (أو قطة أو قبعة أو كوب)، ومن ثم سألت طفلك “ما هذه الصورة؟” فهل يسمّي طفلك شيئًا واحدًا على الأقل بنجاح؟","4. If you point to a picture of a ball (or a cat, or a hat, or a cup), and then ask your child, “What picture is this?” Does your child name at least one object successfully?",NA,NA,NA,NA,NA
20,"20-month","Communication",5,"c5","q20_c5","٥. هل ينفذ طفلك على الأقل ثلاثا من التعليمات التالية دون أن تساعده بالتلميح أو الإشارة؟","5. Does your child carry out at least three of the following instructions without your help by hinting or pointing?",NA,NA,NA,NA,NA
20,"20-month","Communication",6,"c6","q20_c6","١.٥ برجاء تحديد التعليمات التي ينفذها طفلك:","1.5 Please specify the instructions your child carries out:",NA,NA,NA,NA,NA
20,"20-month","Gross motor",1,"gm1","q20_gm1","٦. هل يركب طفلك ما بين كلمتين إلى ثلاث كلمات مختلفة في جملة لتعبر عن فكرة ما؟ كأن يقول “شاهد الكلب”، أو “أمي عودي للمنزل”، أو “القطة رحلت”.","6. Does your child combine two to three different words in a sentence to express an idea? He would say, “See the dog,” or “Mom, come home,” or “The cat is gone.”",NA,NA,NA,NA,NA
20,"20-month","Gross motor",2,"gm2","q20_gm2","١.٦ اكتب جملة طفلك بالفراغ التالي:","1.6 Write your child’s sentence in the following space:",NA,NA,NA,NA,NA
20,"20-month","Gross motor",3,"gm3","q20_gm3","١. هل يصعد طفلك فوق كرسي أو غيره للوصول إلى ما يريد؟","1. Does your child climb on a chair or other object to reach what he wants?",NA,NA,NA,NA,NA
20,"20-month","Gross motor",4,"gm4","q20_gm4","٢. هل يمشي طفلك جيدًا ونادرًا ما يقع على الأرض؟","2. Does your child walk well and rarely fall over?",NA,NA,NA,NA,NA
20,"20-month","Gross motor",5,"gm5","q20_gm5","٣. هل ينزل طفلك درجات السلم ممسكًا بإحدى يديك؟","3. Does your child walk down the stairs holding one hand?",NA,NA,NA,NA,NA
20,"20-month","Gross motor",6,"gm6","q20_gm6","٤. عندما تُري طفلك كيفية ركل الكرة، هل يحاول ركلها بتحريك ساقه إلى الأمام أو بالمشي تجاه الكرة؟","4. When you show your child how to kick a ball, does he try to kick it by moving his leg forward or by walking toward the ball?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",1,"fm1","q20_fm1","٥. هل يجري طفلك بشكل جيد، ويتوقف بنفسه عن الجري دون أن يسقط أو يصطدم بشيء؟","5. Does your child run well and stop running on his own without falling or bumping into anything?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",2,"fm2","q20_fm2","٦. هل يصعد أو ينزل طفلك درجتين من درجات السلم بنفسه؟","6. Does your child walk up or down two flights of stairs on his own?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",3,"fm3","q20_fm3","١. هل يضع طفلك علامة على الورقة باستخدام رأس قلم تلوين أو قلم رصاص أو حبر؟","1. Does your child make marks on paper with the tip of a crayon, pencil, or ink?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",4,"fm4","q20_fm4","٢. هل يضع طفلك ثلاث ألعاب أو مكعبات صغيرة فوق بعضها؟","2. Does your child place three toys or small cubes on top of each other?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",5,"fm5","q20_fm5","٣. هل يقلب طفلك صفحات كتاب بمفرده؟","3. Does your child turn the pages of a book on his own?",NA,NA,NA,NA,NA
20,"20-month","Fine motor",6,"fm6","q20_fm6","٤. هل يضع طفلك ملعقة الطعام في فمه بطريقة صحيحة بحيث لا يسقط منها الطعام؟","4. Does your child put the food spoon in his mouth correctly so that the food does not fall out?",NA,NA,NA,NA,NA
20,"20-month","Problem-solving",1,"cg1","q20_cg1","٥. هل يضع طفلك ست ألعاب أو مكعبات صغيرة فوق بعضها بنفسه؟","5. Does your child stack six toys or small blocks on top of each other by himself?",NA,NA,NA,NA,NA
20,"20-month","Problem-solving",2,"cg2","q20_cg2","٦. هل يقوم طفلك بحركة البرم أو اللف بيده؟ كأن يدير مقبض الباب لفتحه، أو يبرم مفتاح لعبته لتشغيلها، أوغطاء علبة لفتحها وإغلاقها؟","6. Does your child twist or roll with his hands? Like turning a doorknob to open it, or turning the key of a toy to turn it on, or the lid of a box to open and close it?",NA,NA,NA,NA,NA
